KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
TROPICANA MANU-Ast/7305/14086,2982592,1174,939,361,07305,14086,2,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982555,1174,939,361,07305,14086,3,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982556,1174,939,361,07305,14086,4,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982593,1174,939,361,07305,14086,5,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982591,1174,939,361,07305,14086,6,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982567,1174,939,361,07305,14086,7,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982568,1174,939,361,07305,14086,8,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14086,2982566,1174,939,361,07305,14086,9,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982610,1203,874,309,07305,14624,1,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982608,1203,874,309,07305,14624,2,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982601,1203,874,309,07305,14624,3,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982594,1203,874,309,07305,14624,4,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982600,1203,874,309,07305,14624,5,False,,,,,,,,0
TROPICANA MANU-Ast/7305/14624,2982597,1203,874,309,07305,14624,6,False,,,,,,,,0
TROPICANA MANU-Ast/8822/34208,2982615,3189,2866,1163,08822,34208,1,False,,,,,,,,0
TROPICANA MANU-Ast/8822/34208,2982616,3189,2866,1163,08822,34208,2,False,,,,,,,,0
TROPICANA MANU-Ast/8822/34208,2982614,3189,2866,1163,08822,34208,3,False,,,,,,,,0
TROPICANA MANU-Log/34208/7305,2982617,2318,2821,1197,34208,07305,1,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982661,1862,1300,526,28112,32922,1,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982631,1862,1300,526,28112,32922,2,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982684,1862,1300,526,28112,32922,3,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982649,1862,1300,526,28112,32922,4,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982667,1862,1300,526,28112,32922,5,False,0.0,1.0,115.0,[2977500 2976488],[2985647 2968135],28144,32948,1
"TYSON FOODS, I-Ast/28112/32922",2982641,1862,1300,526,28112,32922,6,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982677,1862,1300,526,28112,32922,7,False,0.0,0.0,795.0,[2977437 2976490],[2970854 2974493],28144,32960,1
"TYSON FOODS, I-Ast/28112/32922",2982674,1862,1300,526,28112,32922,8,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982679,1862,1300,526,28112,32922,9,False,,,,,,,,0
"TYSON FOODS, I-Ast/28112/32922",2982670,1862,1300,526,28112,32922,10,False,,,,,,,,0
